"PROBE_ID"	"SYMBOL"	"1.AVG_Signal"	"1.Detection.Pval"	"1.NARRAYS"	"1.ARRAY_STDEV"	"1.BEAD_STDERR"	"1.Avg_NBEADS"	"2.AVG_Signal"	"2.Detection.Pval"	"2.NARRAYS"	"2.ARRAY_STDEV"	"2.BEAD_STDERR"	"2.Avg_NBEADS"	"3.AVG_Signal"	"3.Detection.Pval"	"3.NARRAYS"	"3.ARRAY_STDEV"	"3.BEAD_STDERR"	"3.Avg_NBEADS"	"4.AVG_Signal"	"4.Detection.Pval"	"4.NARRAYS"	"4.ARRAY_STDEV"	"4.BEAD_STDERR"	"4.Avg_NBEADS"	"5.AVG_Signal"	"5.Detection.Pval"	"5.NARRAYS"	"5.ARRAY_STDEV"	"5.BEAD_STDERR"	"5.Avg_NBEADS"	"6.AVG_Signal"	"6.Detection.Pval"	"6.NARRAYS"	"6.ARRAY_STDEV"	"6.BEAD_STDERR"	"6.Avg_NBEADS"	"7.AVG_Signal"	"7.Detection.Pval"	"7.NARRAYS"	"7.ARRAY_STDEV"	"7.BEAD_STDERR"	"7.Avg_NBEADS"	"8.AVG_Signal"	"8.Detection.Pval"	"8.NARRAYS"	"8.ARRAY_STDEV"	"8.BEAD_STDERR"	"8.Avg_NBEADS"	"9.AVG_Signal"	"9.Detection.Pval"	"9.NARRAYS"	"9.ARRAY_STDEV"	"9.BEAD_STDERR"	"9.Avg_NBEADS"	"10.AVG_Signal"	"10.Detection.Pval"	"10.NARRAYS"	"10.ARRAY_STDEV"	"10.BEAD_STDERR"	"10.Avg_NBEADS"	"11.AVG_Signal"	"11.Detection.Pval"	"11.NARRAYS"	"11.ARRAY_STDEV"	"11.BEAD_STDERR"	"11.Avg_NBEADS"	"12.AVG_Signal"	"12.Detection.Pval"	"12.NARRAYS"	"12.ARRAY_STDEV"	"12.BEAD_STDERR"	"12.Avg_NBEADS"	"13.AVG_Signal"	"13.Detection.Pval"	"13.NARRAYS"	"13.ARRAY_STDEV"	"13.BEAD_STDERR"	"13.Avg_NBEADS"	"14.AVG_Signal"	"14.Detection.Pval"	"14.NARRAYS"	"14.ARRAY_STDEV"	"14.BEAD_STDERR"	"14.Avg_NBEADS"	"15.AVG_Signal"	"15.Detection.Pval"	"15.NARRAYS"	"15.ARRAY_STDEV"	"15.BEAD_STDERR"	"15.Avg_NBEADS"
"ILMN_1760303"	"PIK3R1"	263.4164	0	1	NA	14.36917	26	236.4783	0	1	NA	12.27634	28	225.7639	0	1	NA	11.50857	21	132.3868	0.001298701	1	NA	9.657349	19	189.5385	0	1	NA	9.985318	27	307.8809	0	1	NA	12.60074	25	196.9309	0	1	NA	10.51645	23	232.9525	0	1	NA	8.027567	28	136.0567	0	1	NA	7.926543	25	145.0089	0	1	NA	5.697167	20	365.5956	0	1	NA	20.92282	26	193.599	0	1	NA	13.00081	17	235.1306	0	1	NA	11.41877	23	153.6324	0	1	NA	7.184533	27	213.4769	0	1	NA	11.9315	22
"ILMN_2398235"	"PIK3R1"	103.1345	0.1571429	1	NA	7.200568	26	70.86272	0.7987013	1	NA	4.4613	26	81.61384	0.5727273	1	NA	6.124972	22	66.38076	0.7779221	1	NA	5.807203	19	82.7731	0.3688312	1	NA	4.570303	28	98.46249	0.02207792	1	NA	5.374356	19	79.50956	0.2181818	1	NA	6.385519	27	81.62608	0.174026	1	NA	6.524173	20	62.79808	0.5844156	1	NA	6.035831	18	67.57985	0.4948052	1	NA	4.20024	20	134.4387	0.001298701	1	NA	9.955164	26	76.51042	0.1415584	1	NA	5.116672	32	107.0614	0.001298701	1	NA	7.928456	29	67.72891	0.274026	1	NA	3.979127	29	59.62748	0.7324675	1	NA	4.234509	18
"ILMN_1701213"	"PIP4K2B"	174.6295	0	1	NA	10.27236	18	142.8186	0	1	NA	10.00421	18	156.2855	0	1	NA	15.20863	17	97.09222	0.09350649	1	NA	7.65548	22	106.8695	0.02337662	1	NA	8.094075	21	129.0109	0.001298701	1	NA	8.966403	20	115.2164	0.001298701	1	NA	8.866129	19	159.8706	0	1	NA	9.678327	24	84.98705	0.03246753	1	NA	4.397255	28	87.74599	0.03376623	1	NA	5.303299	20	122.1065	0.001298701	1	NA	6.931098	19	136.7781	0	1	NA	8.817209	18	138.1578	0	1	NA	7.297009	23	95.51849	0.001298701	1	NA	6.627733	33	95.64899	0.01168831	1	NA	5.582802	24
"ILMN_1787308"	"PIP4K2C"	198.9468	0	1	NA	12.01227	25	214.7543	0	1	NA	15.73419	26	246.4984	0	1	NA	17.17391	23	282.0733	0	1	NA	11.69284	25	313.9069	0	1	NA	14.48862	29	168.7433	0	1	NA	9.989466	19	188.4783	0	1	NA	7.848351	31	237.5497	0	1	NA	17.77204	20	236.368	0	1	NA	11.16454	30	263.628	0	1	NA	19.81367	14	197.2804	0	1	NA	12.12263	22	174.0794	0	1	NA	16.77705	12	241.2116	0	1	NA	19.88641	22	244.3501	0	1	NA	14.92198	21	276.3046	0	1	NA	11.35872	33
"ILMN_1668514"	"PIP5K1C"	741.8268	0	1	NA	28.24769	22	525.0218	0	1	NA	25.17215	33	498.6904	0	1	NA	31.73322	22	295.593	0	1	NA	19.34483	19	401.3859	0	1	NA	22.63465	25	494.2244	0	1	NA	21.73163	23	418.8136	0	1	NA	27.98763	16	569.9318	0	1	NA	24.37452	22	230.9978	0	1	NA	8.291774	31	318.2317	0	1	NA	14.96283	30	605.524	0	1	NA	25.67646	28	522.2121	0	1	NA	26.97179	12	546.3033	0	1	NA	25.2171	27	239.8592	0	1	NA	17.32122	23	274.4217	0	1	NA	16.24157	21
"ILMN_1809245"	"PITPNB"	288.4206	0	1	NA	9.185676	43	329.919	0	1	NA	13.27643	36	342.4748	0	1	NA	16.25274	30	186.0286	0	1	NA	9.323604	34	198.0832	0	1	NA	10.16858	23	250.8737	0	1	NA	8.660482	35	294.9275	0	1	NA	18.83545	18	316.6875	0	1	NA	9.793412	31	176.7997	0	1	NA	6.642325	27	151.0955	0	1	NA	6.902059	32	322.2386	0	1	NA	15.58463	33	324.4085	0	1	NA	16.91111	29	367.5764	0	1	NA	24.59784	16	190.5022	0	1	NA	10.10525	32	195.8744	0	1	NA	10.28193	27
"ILMN_2233050"	"PLA2G2D"	273.4778	0	1	NA	20.48667	26	209.0497	0	1	NA	15.86677	23	241.0873	0	1	NA	14.28997	21	191.8872	0	1	NA	9.770479	37	236.8743	0	1	NA	12.22636	26	265.3271	0	1	NA	13.97063	23	228.4715	0	1	NA	11.42858	21	260.9139	0	1	NA	17.39368	28	125.4215	0	1	NA	6.931926	31	177.0072	0	1	NA	16.15353	20	468.6879	0	1	NA	31.38926	28	209.0889	0	1	NA	13.8594	30	260.9003	0	1	NA	15.85647	27	194.0939	0	1	NA	15.39331	20	202.37	0	1	NA	11.84084	25
"ILMN_1746769"	"PLA2G3"	67.32362	0.8805195	1	NA	3.553562	14	74.55808	0.7467533	1	NA	4.124858	19	66.44272	0.8584415	1	NA	3.274526	23	86.27462	0.2935065	1	NA	6.183732	23	118.9674	0.006493506	1	NA	6.247265	30	68.27923	0.6454545	1	NA	5.622606	15	71.30743	0.4597403	1	NA	6.424414	23	58.00239	0.8688312	1	NA	4.083574	34	84.00077	0.03896104	1	NA	6.474918	17	96.37656	0.007792208	1	NA	6.867852	17	49.19836	0.9701298	1	NA	3.847821	21	47.38864	0.9753247	1	NA	2.996749	17	51.59293	0.887013	1	NA	4.671209	19	95.47494	0.001298701	1	NA	6.154741	17	87.11369	0.02987013	1	NA	6.327375	20
"ILMN_1815719"	"PLCG2"	76.32222	0.7168831	1	NA	8.557645	14	118.4233	0.01428571	1	NA	7.416089	17	152.02	0	1	NA	9.69218	19	224.6776	0	1	NA	23.37725	12	265.9226	0	1	NA	10.68939	23	88.70849	0.08701298	1	NA	5.822243	21	111.9229	0.001298701	1	NA	7.125089	31	132.3067	0	1	NA	6.309384	33	222.8896	0	1	NA	11.76023	25	221.5354	0	1	NA	9.774431	29	54.99931	0.864935	1	NA	3.175207	21	104.2988	0	1	NA	7.582746	22	158.4038	0	1	NA	8.755405	31	199.9974	0	1	NA	9.555964	18	245.057	0	1	NA	12.51772	20
"ILMN_2413158"	"PODXL"	206.7551	0	1	NA	11.54609	24	211.019	0	1	NA	12.90573	31	244.2469	0	1	NA	15.33648	20	125.5001	0.002597403	1	NA	10.18571	22	148.7448	0.001298701	1	NA	8.856884	29	172.4167	0	1	NA	5.626004	27	181.3461	0	1	NA	11.33525	21	261.6199	0	1	NA	23.16939	22	124.3868	0	1	NA	6.095355	29	117.4244	0.001298701	1	NA	6.094621	21	229.3082	0	1	NA	15.19731	20	177.8071	0	1	NA	7.975324	35	253.7266	0	1	NA	15.6178	19	134.6514	0	1	NA	7.756441	30	103.2995	0.002597403	1	NA	3.936472	31
"ILMN_1657347"	"PODXL2"	88.06931	0.4974026	1	NA	5.447781	35	84.28407	0.5506493	1	NA	3.571631	25	94.45657	0.2324675	1	NA	5.616058	26	331.0895	0	1	NA	15.9812	21	303.8222	0	1	NA	11.62462	34	63.64386	0.7727273	1	NA	4.997357	18	79.99413	0.2077922	1	NA	4.467822	25	85.42765	0.1064935	1	NA	6.083464	17	312.6454	0	1	NA	18.67941	21	266.5406	0	1	NA	15.16902	28	72.47226	0.2675325	1	NA	4.280699	31	65.80778	0.4779221	1	NA	4.688529	21	76.77628	0.1103896	1	NA	4.615908	36	268.9338	0	1	NA	12.97731	30	241.2355	0	1	NA	12.47417	26
"ILMN_1679460"	"PPFIBP1"	302.8465	0	1	NA	17.35403	15	256.6	0	1	NA	19.28697	16	192.1596	0	1	NA	19.54021	17	188.8072	0	1	NA	10.47632	24	194.2143	0	1	NA	10.58506	13	276.8729	0	1	NA	18.1132	20	219.2711	0	1	NA	14.95249	18	179.8083	0	1	NA	11.29444	23	135.9888	0	1	NA	8.432722	19	143.8425	0	1	NA	3.608879	11	339.4125	0	1	NA	21.67152	20	217.0251	0	1	NA	18.9035	20	176.4122	0	1	NA	13.41505	15	158.4408	0	1	NA	11.38942	18	202.2426	0	1	NA	18.28065	15
"ILMN_1806320"	"PPFIBP1"	164.9661	0	1	NA	4.757369	35	124.0033	0.003896104	1	NA	7.504591	27	138.4269	0.001298701	1	NA	8.068264	27	105.7515	0.02467532	1	NA	5.077903	29	126.1068	0.002597403	1	NA	10.43636	26	172.0772	0	1	NA	13.06529	21	133.2598	0	1	NA	12.99718	19	136.0302	0	1	NA	8.118565	29	84.82713	0.03506494	1	NA	3.954107	33	104.8154	0.002597403	1	NA	8.499506	14	166.5608	0	1	NA	9.082116	32	107.8909	0	1	NA	6.234848	23	106.1262	0.001298701	1	NA	4.542149	20	81.91338	0.03116883	1	NA	4.239957	31	114.3037	0.001298701	1	NA	8.833469	22
"ILMN_1701134"	"PTEN"	377.6004	0	1	NA	19.93209	21	227.876	0	1	NA	12.14868	25	223.9406	0	1	NA	10.62177	20	184.7757	0	1	NA	9.813504	20	274.5895	0	1	NA	14.03708	12	357.8104	0	1	NA	24.04013	12	222.7574	0	1	NA	15.02545	19	203.5246	0	1	NA	9.986197	29	187.4429	0	1	NA	9.522947	22	259.8064	0	1	NA	11.5205	23	436.9859	0	1	NA	25.15968	17	212.0207	0	1	NA	14.28911	19	206.2248	0	1	NA	15.16748	16	187.1428	0	1	NA	13.03424	24	264.1275	0	1	NA	20.22207	17
"ILMN_1793433"	"RAB10"	2692.209	0	1	NA	112.4053	22	1638.849	0	1	NA	73.1142	29	1798.394	0	1	NA	115.2928	28	1066.99	0	1	NA	67.69511	21	1426.54	0	1	NA	65.91154	24	2384.008	0	1	NA	61.90937	31	1721.611	0	1	NA	43.51398	22	1684.99	0	1	NA	49.32077	28	1075.783	0	1	NA	44.56895	23	1062.071	0	1	NA	51.07071	23	3569.554	0	1	NA	108.0144	22	1903.158	0	1	NA	80.49078	39	1768.811	0	1	NA	85.65309	24	1088.967	0	1	NA	46.04371	29	1298.936	0	1	NA	52.43631	28
"ILMN_2072541"	"RAB11FIP2"	735.5992	0	1	NA	28.93619	18	481.3347	0	1	NA	34.40382	19	549.7513	0	1	NA	29.67249	22	292.8199	0	1	NA	16.49111	18	493.807	0	1	NA	38.57797	17	744.6039	0	1	NA	30.81599	19	518.695	0	1	NA	17.3081	29	587.987	0	1	NA	21.64981	25	252.5632	0	1	NA	11.16574	27	382.3285	0	1	NA	16.98865	24	910.5066	0	1	NA	28.77291	43	540.0089	0	1	NA	27.00815	20	642.6766	0	1	NA	29.84664	27	325.143	0	1	NA	20.1158	28	429.7994	0	1	NA	15.32116	34
"ILMN_1741175"	"RAB11FIP2"	440.8002	0	1	NA	23.26426	22	321.9914	0	1	NA	15.11282	24	396.8072	0	1	NA	21.65258	28	220.5217	0	1	NA	9.741449	15	307.7556	0	1	NA	16.1438	25	379.8469	0	1	NA	18.46594	24	339.7281	0	1	NA	17.47159	20	359.3951	0	1	NA	17.53873	31	169.3034	0	1	NA	8.438608	21	240.4103	0	1	NA	12.71646	27	497.7103	0	1	NA	26.28904	16	341.5438	0	1	NA	21.80831	28	429.7583	0	1	NA	22.63537	23	195.3725	0	1	NA	10.15533	25	285.0649	0	1	NA	20.05204	17
"ILMN_1740604"	"RAB11FIP5"	530.5848	0	1	NA	18.5424	24	344.4628	0	1	NA	16.43781	26	357.528	0	1	NA	19.48466	24	313.8051	0	1	NA	14.86293	26	398.8022	0	1	NA	27.29344	22	450.4962	0	1	NA	16.74541	33	343.1838	0	1	NA	14.61338	31	374.9225	0	1	NA	22.87794	25	328.0526	0	1	NA	15.65185	21	319.812	0	1	NA	16.40596	32	534.1329	0	1	NA	21.13429	21	373.4262	0	1	NA	15.63531	17	395.6499	0	1	NA	24.17469	17	294.6765	0	1	NA	19.82	19	266.4886	0	1	NA	10.72539	23
"ILMN_1731699"	"RAB15"	148.1677	0	1	NA	7.739103	28	190.9745	0	1	NA	8.260753	41	262.9222	0	1	NA	13.83993	30	219.3968	0	1	NA	11.95736	25	250.6301	0	1	NA	12.74272	27	115.34	0.001298701	1	NA	6.308241	34	199.7108	0	1	NA	14.18656	25	237.9671	0	1	NA	10.67565	25	195.346	0	1	NA	8.543712	25	227.8381	0	1	NA	14.88449	25	142.2774	0	1	NA	9.733439	14	196.1973	0	1	NA	8.012943	22	201.3728	0	1	NA	9.797711	19	176.4603	0	1	NA	10.09549	27	211.2726	0	1	NA	16.23379	17
"ILMN_1691143"	"RAB18"	256.3833	0	1	NA	17.41271	22	224.7507	0	1	NA	14.05006	21	201.049	0	1	NA	16.37406	13	138.4589	0.001298701	1	NA	5.970592	16	196.617	0	1	NA	11.60931	24	219.6808	0	1	NA	11.02758	18	190.5553	0	1	NA	14.13039	13	195.5847	0	1	NA	8.838998	19	98.23695	0.005194805	1	NA	5.968614	19	137.0931	0	1	NA	11.8933	17	315.8042	0	1	NA	20.65948	24	228.4233	0	1	NA	16.07736	20	189.5048	0	1	NA	19.59724	9	133.385	0	1	NA	10.4522	23	197.2503	0	1	NA	12.91192	16
"ILMN_2118864"	"RAB1A"	483.0538	0	1	NA	41.51442	10	401.5782	0	1	NA	21.83799	23	336.6113	0	1	NA	24.6337	18	187.2203	0	1	NA	11.98931	24	228.5116	0	1	NA	13.4785	21	348.0578	0	1	NA	19.50093	21	290.381	0	1	NA	22.36874	15	331.7056	0	1	NA	18.61118	22	158.715	0	1	NA	10.21127	24	212.5239	0	1	NA	14.43432	19	563.4745	0	1	NA	35.60614	20	361.6874	0	1	NA	22.8789	20	423.9526	0	1	NA	45.80051	14	128.2819	0	1	NA	11.87635	11	258.3976	0	1	NA	18.30207	24
"ILMN_1746856"	"RAB21"	534.3703	0	1	NA	34.49698	22	604.0035	0	1	NA	41.03489	20	622.3931	0	1	NA	34.7467	14	257.7392	0	1	NA	14.37515	25	325.6473	0	1	NA	18.5375	20	403.1477	0	1	NA	17.54957	18	426.9759	0	1	NA	19.8273	26	488.3897	0	1	NA	17.73519	16	235.7295	0	1	NA	19.02265	20	283.5779	0	1	NA	15.90662	19	525.2647	0	1	NA	35.41697	17	493.5794	0	1	NA	47.87287	15	597.1447	0	1	NA	37.07934	24	227.2141	0	1	NA	14.49859	21	330.2734	0	1	NA	14.53983	25
"ILMN_1786976"	"RAB22A"	467.468	0	1	NA	20.55249	23	402.196	0	1	NA	21.0838	23	417.7796	0	1	NA	23.33715	23	236.2311	0	1	NA	10.59198	30	349.5234	0	1	NA	17.41972	26	470.7605	0	1	NA	13.81258	22	375.989	0	1	NA	9.069675	26	497.2098	0	1	NA	21.3492	23	235.4524	0	1	NA	12.20281	29	327.9002	0	1	NA	17.89042	26	527.8381	0	1	NA	17.94446	26	421.571	0	1	NA	20.95059	30	496.6133	0	1	NA	24.74877	19	258.3316	0	1	NA	16.14962	23	342.7107	0	1	NA	17.2741	20
"ILMN_1667417"	"RAB23"	909.7084	0	1	NA	63.17558	19	581.6085	0	1	NA	31.88481	31	491.5481	0	1	NA	27.44972	29	360.289	0	1	NA	18.27005	26	508.9715	0	1	NA	29.18304	20	764.468	0	1	NA	38.70641	12	589.9568	0	1	NA	25.23485	24	508.594	0	1	NA	24.26218	23	259.8341	0	1	NA	12.99349	19	374.3482	0	1	NA	19.77818	19	984.5669	0	1	NA	50.61805	20	591.4648	0	1	NA	26.48942	23	532.3864	0	1	NA	35.57922	21	316.2063	0	1	NA	19.53794	24	440.7167	0	1	NA	21.15708	26
"ILMN_1729713"	"RAB23"	133.9359	0.001298701	1	NA	11.241	25	92.60948	0.3493507	1	NA	6.008048	19	84.7701	0.5025974	1	NA	9.401804	13	78.91425	0.4857143	1	NA	6.110822	23	69.6375	0.7155844	1	NA	4.816248	21	92.68291	0.05064935	1	NA	4.949004	31	74.9515	0.3402597	1	NA	6.420001	20	70.42521	0.5012987	1	NA	5.629942	20	73.56116	0.1909091	1	NA	7.156734	20	67.79194	0.4896104	1	NA	4.514746	17	86.09869	0.04415584	1	NA	4.732463	26	77.51471	0.1298701	1	NA	5.543875	27	65.9311	0.4272727	1	NA	5.172158	26	57.64506	0.6857143	1	NA	4.168034	21	55.26815	0.8688312	1	NA	5.255158	18
"ILMN_2346997"	"RAB23"	3314.482	0	1	NA	107.2687	18	2225.585	0	1	NA	136.3649	24	1518.388	0	1	NA	55.38359	29	1145.498	0	1	NA	52.22925	27	1643.718	0	1	NA	82.83628	23	3084.693	0	1	NA	103.3409	18	2063.554	0	1	NA	74.45258	25	1680.417	0	1	NA	86.04987	22	974.268	0	1	NA	32.90247	33	1268.018	0	1	NA	44.92106	29	4514	0	1	NA	224.3176	19	2428.874	0	1	NA	170.8623	18	1952.843	0	1	NA	79.25776	19	1213.121	0	1	NA	62.6747	22	1596.595	0	1	NA	57.29601	26
"ILMN_1677843"	"RAB24"	866.4032	0	1	NA	34.95514	28	940.5856	0	1	NA	58.6819	18	1093.903	0	1	NA	42.17598	21	454.7513	0	1	NA	19.24224	21	515.3844	0	1	NA	23.54507	21	717.9248	0	1	NA	29.23548	24	884.9212	0	1	NA	39.77008	22	980.5597	0	1	NA	33.0151	28	378.9502	0	1	NA	22.05168	22	395.2696	0	1	NA	12.57187	40	965.3593	0	1	NA	52.41633	20	869.7454	0	1	NA	47.55618	17	1163.272	0	1	NA	60.8717	26	418.4911	0	1	NA	17.94224	27	452.7065	0	1	NA	25.0428	28
"ILMN_1810486"	"RAB34"	1624.717	0	1	NA	75.14042	24	991.7119	0	1	NA	47.65495	23	953.968	0	1	NA	33.82418	24	683.7585	0	1	NA	41.91758	19	873.5938	0	1	NA	43.92747	31	1223.235	0	1	NA	82.5757	14	975.9458	0	1	NA	62.48941	20	1046.93	0	1	NA	48.86436	25	670.3381	0	1	NA	18.68374	9	640.0385	0	1	NA	39.299	25	1578.19	0	1	NA	109.4909	20	947.962	0	1	NA	56.06893	26	935.3107	0	1	NA	51.30734	29	606.1893	0	1	NA	44.62468	19	739.6324	0	1	NA	29.07706	16
"ILMN_2134974"	"RAB38"	135.2864	0.001298701	1	NA	6.496771	32	147.6823	0	1	NA	9.7861	20	164.5449	0	1	NA	10.6522	19	280.9213	0	1	NA	12.48916	18	278.3821	0	1	NA	14.19836	21	117.5977	0.001298701	1	NA	6.640194	26	132.4457	0	1	NA	8.82155	32	128.4508	0.001298701	1	NA	6.573283	21	237.2095	0	1	NA	14.45869	21	220.4528	0	1	NA	14.22662	18	112.5509	0.002597403	1	NA	5.925076	25	103.1635	0	1	NA	4.23868	32	128.2649	0.001298701	1	NA	10.12819	18	211.2138	0	1	NA	15.16131	21	242.8564	0	1	NA	17.12348	21
"ILMN_1722845"	"RAB3B"	468.7178	0	1	NA	20.22292	31	282.4677	0	1	NA	12.60571	22	311.8333	0	1	NA	25.7748	15	189.7135	0	1	NA	12.22389	18	289.2145	0	1	NA	20.63755	12	415.837	0	1	NA	31.04807	17	335.4579	0	1	NA	17.50854	30	337.8755	0	1	NA	19.49732	23	180.9747	0	1	NA	11.01466	29	184.6871	0	1	NA	11.10261	20	628.272	0	1	NA	49.02682	16	306.9677	0	1	NA	21.83461	19	359.5681	0	1	NA	22.44388	30	207.071	0	1	NA	10.0982	23	198.5286	0	1	NA	9.612741	27
"ILMN_1739876"	"RAB3GAP1"	1379.175	0	1	NA	41.08181	24	1027.344	0	1	NA	45.49026	29	1278.455	0	1	NA	81.02505	23	415.5391	0	1	NA	16.91996	18	539.179	0	1	NA	18.60051	23	1327.215	0	1	NA	72.54363	16	1156.308	0	1	NA	38.95965	26	1169.335	0	1	NA	52.95014	21	386.7446	0	1	NA	17.8586	21	556.259	0	1	NA	14.88272	20	1731.003	0	1	NA	57.36081	26	1257.248	0	1	NA	62.03691	20	1539.008	0	1	NA	74.07643	19	446.4964	0	1	NA	26.70646	27	575.8906	0	1	NA	25.79053	28
"ILMN_3236423"	"RAB3GAP2"	682.504	0	1	NA	28.60667	19	603.2302	0	1	NA	26.71966	21	606.1547	0	1	NA	44.14233	15	425.5048	0	1	NA	24.22262	16	542.9658	0	1	NA	29.806	22	598.5262	0	1	NA	24.7427	21	541.6887	0	1	NA	19.64577	16	614.6429	0	1	NA	25.78075	24	390.1226	0	1	NA	18.92068	28	358.0672	0	1	NA	15.69501	20	809.7916	0	1	NA	49.56834	22	589.0648	0	1	NA	28.81602	21	680.9719	0	1	NA	32.33727	25	513.6275	0	1	NA	32.39639	23	470.7982	0	1	NA	24.49027	15
"ILMN_1803197"	"RAB3IP"	184.9333	0	1	NA	10.81691	27	307.6081	0	1	NA	22.1708	22	446.9703	0	1	NA	24.46833	27	449.6398	0	1	NA	18.72354	28	606.482	0	1	NA	28.17593	17	182.4054	0	1	NA	13.57919	21	254.4737	0	1	NA	16.33991	22	404.6677	0	1	NA	14.38668	33	443.0595	0	1	NA	14.52573	19	496.5393	0	1	NA	27.17975	26	167.5007	0	1	NA	11.50643	23	257.8764	0	1	NA	11.12584	24	400.9824	0	1	NA	29.14426	19	516.6269	0	1	NA	31.97859	22	498.6871	0	1	NA	22.90846	19
"ILMN_2377862"	"RAB6A"	411.8804	0	1	NA	23.45886	28	316.4356	0	1	NA	19.757	27	316.844	0	1	NA	22.49117	33	148.8537	0	1	NA	12.0864	23	224.5878	0	1	NA	16.72282	26	346.2618	0	1	NA	17.63392	26	230.9505	0	1	NA	12.24319	19	240.5625	0	1	NA	18.19838	17	129.6663	0	1	NA	13.1798	15	189.3149	0	1	NA	19.51533	19	557.0628	0	1	NA	30.7977	27	355.4343	0	1	NA	23.50387	28	395.5024	0	1	NA	33.85972	12	151.1627	0	1	NA	14.74829	18	203.6474	0	1	NA	12.25965	29
"ILMN_1800871"	"RAB6A"	628.545	0	1	NA	31.69609	18	493.4067	0	1	NA	30.68629	24	528.3246	0	1	NA	33.12398	23	238.7394	0	1	NA	16.09106	16	331.4967	0	1	NA	12.14596	26	458.4379	0	1	NA	29.4414	17	384.7169	0	1	NA	15.96258	33	457.162	0	1	NA	28.55927	19	223.7862	0	1	NA	18.86172	19	250.2443	0	1	NA	18.04303	16	666.2083	0	1	NA	22.3217	21	510.5222	0	1	NA	31.03259	17	518.1844	0	1	NA	23.87009	27	221.0953	0	1	NA	11.30868	24	288.3567	0	1	NA	16.79955	17
"ILMN_1752299"	"RAB6B"	101.8419	0.1844156	1	NA	8.152053	24	103.7918	0.1415584	1	NA	9.763335	20	116.2814	0.01428571	1	NA	8.465946	20	182.2324	0	1	NA	12.54945	26	218.2346	0	1	NA	16.92655	19	90.86201	0.06623377	1	NA	7.543076	25	95.04487	0.02987013	1	NA	5.879697	27	112.2967	0.002597403	1	NA	6.986563	24	208.2623	0	1	NA	11.23772	29	223.538	0	1	NA	12.60358	22	84.07628	0.05974026	1	NA	6.215371	22	88.79912	0.02467532	1	NA	6.939144	29	96.59331	0.006493506	1	NA	6.375608	30	169.8432	0	1	NA	12.96942	23	181.9641	0	1	NA	14.46893	17
"ILMN_1716524"	"RAB7A"	2521.799	0	1	NA	90.46166	21	1902.886	0	1	NA	85.05861	31	2110.742	0	1	NA	85.03429	18	785.5186	0	1	NA	20.88502	12	1283.36	0	1	NA	67.59396	19	2004.657	0	1	NA	115.2239	17	1908.38	0	1	NA	81.81291	26	2280.459	0	1	NA	103.4969	9	721.1277	0	1	NA	26.68954	19	980.8549	0	1	NA	41.54368	30	2741.705	0	1	NA	135.029	20	1791.008	0	1	NA	97.14351	14	2332.231	0	1	NA	73.10156	21	753.8147	0	1	NA	40.59059	14	1193.916	0	1	NA	56.4121	25
"ILMN_1771688"	"RAB7B"	141.0733	0	1	NA	6.661422	22	77.40957	0.687013	1	NA	4.563717	22	96.35014	0.1948052	1	NA	10.8395	12	58.54673	0.9207792	1	NA	3.096934	27	57.50648	0.9324675	1	NA	3.770668	26	121.1013	0.001298701	1	NA	9.240204	17	70.80152	0.487013	1	NA	5.307925	18	90.25643	0.04805195	1	NA	5.204786	22	49.47649	0.9376624	1	NA	4.052185	25	60.67237	0.7662337	1	NA	4.923333	24	122.8158	0.001298701	1	NA	7.827084	24	80.31663	0.08701298	1	NA	5.041876	30	97.96275	0.005194805	1	NA	6.939475	28	57.06772	0.7012987	1	NA	4.755015	26	52.67863	0.9142857	1	NA	2.891784	20
"ILMN_1813685"	"RAB7L1"	134.5632	0.001298701	1	NA	5.42559	35	173.5961	0	1	NA	6.980892	36	326.4926	0	1	NA	24.20346	22	355.8756	0	1	NA	15.96174	41	373.014	0	1	NA	16.0758	33	120.0039	0.001298701	1	NA	5.622875	26	182.9402	0	1	NA	9.165573	28	247.4981	0	1	NA	11.65439	28	254.8998	0	1	NA	11.51344	21	323.9258	0	1	NA	15.44192	31	140.0766	0	1	NA	6.549627	29	160.4834	0	1	NA	8.62609	26	202.2518	0	1	NA	9.950473	41	365.3771	0	1	NA	17.40244	33	406.1336	0	1	NA	19.26689	21
"ILMN_2173004"	"RAB8B"	817.9972	0	1	NA	41.3175	23	548.7123	0	1	NA	34.88707	22	620.5336	0	1	NA	34.82834	21	259.037	0	1	NA	13.15295	29	387.68	0	1	NA	18.9551	26	633.2509	0	1	NA	31.89618	24	533.6465	0	1	NA	15.61534	27	650.6217	0	1	NA	32.16151	29	225.5985	0	1	NA	13.08912	21	363.5829	0	1	NA	21.38316	23	924.9938	0	1	NA	37.74857	21	552.6571	0	1	NA	22.38217	22	689.65	0	1	NA	36.55825	23	256.7155	0	1	NA	17.03568	22	406.5733	0	1	NA	43.35578	10
